File:, rs03_210318_0000
 32.8356, 5.8563232E-001
 32.8482, 5.8540344E-001
 32.8608, 5.8643341E-001
 32.8734, 5.8620453E-001
 32.8860, 5.8700562E-001
 32.8986, 5.8654785E-001
 32.9112, 5.8578491E-001
 32.9238, 5.8593750E-001
 32.9364, 5.8502197E-001
 32.9490, 5.8605194E-001
 32.9616, 5.8551788E-001
 32.9742, 5.8662415E-001
 32.9868, 5.8551788E-001
 32.9994, 5.8544159E-001
 33.0120, 5.8563232E-001
 33.0246, 5.8589935E-001
 33.0372, 5.8605194E-001
 33.0498, 5.8666229E-001
 33.0624, 5.8685303E-001
 33.0750, 5.8521271E-001
 33.0876, 5.8567047E-001
 33.1002, 5.8479309E-001
 33.1128, 5.8601379E-001
 33.1254, 5.8574677E-001
 33.1380, 5.8670044E-001
 33.1506, 5.8593750E-001
 33.1632, 5.8658600E-001
 33.1758, 5.8628082E-001
 33.1884, 5.8555603E-001
 33.2010, 5.8582306E-001
 33.2136, 5.8635712E-001
 33.2262, 5.8738708E-001
 33.2388, 5.8582306E-001
 33.2514, 5.8620453E-001
 33.2640, 5.8547974E-001
 33.2766, 5.8670044E-001
 33.2892, 5.8635712E-001
 33.3018, 5.8696747E-001
 33.3144, 5.8662415E-001
 33.3270, 5.8601379E-001
 33.3396, 5.8776855E-001
 33.3522, 5.8509827E-001
 33.3648, 5.8666229E-001
 33.3774, 5.8628082E-001
 33.3900, 5.8677673E-001
 33.4026, 5.8593750E-001
 33.4152, 5.8547974E-001
 33.4278, 5.8532715E-001
 33.4404, 5.8593750E-001
 33.4530, 5.8635712E-001
 33.4656, 5.8662415E-001
 33.4782, 5.8708191E-001
 33.4908, 5.8650970E-001
 33.5034, 5.8696747E-001
 33.5160, 5.8567047E-001
 33.5286, 5.8666229E-001
 33.5412, 5.8570862E-001
 33.5538, 5.8776855E-001
 33.5664, 5.8616638E-001
 33.5790, 5.8670044E-001
 33.5916, 5.8612823E-001
 33.6042, 5.8547974E-001
 33.6168, 5.8586121E-001
 33.6294, 5.8628082E-001
 33.6420, 5.8780670E-001
 33.6546, 5.8647156E-001
 33.6672, 5.8605194E-001
 33.6798, 5.8563232E-001
 33.6924, 5.8586121E-001
 33.7050, 5.8620453E-001
 33.7176, 5.8765411E-001
 33.7302, 5.8593750E-001
 33.7428, 5.8609009E-001
 33.7554, 5.8822632E-001
 33.7680, 5.8708191E-001
 33.7806, 5.8845520E-001
 33.7932, 5.8704376E-001
 33.8058, 5.8734894E-001
 33.8184, 5.8677673E-001
 33.8310, 5.8734894E-001
 33.8436, 5.8616638E-001
 33.8562, 5.8662415E-001
 33.8688, 5.8696747E-001
 33.8814, 5.8696747E-001
 33.8940, 5.8677673E-001
 33.9066, 5.8616638E-001
 33.9192, 5.8799744E-001
 33.9318, 5.8521271E-001
 33.9444, 5.8734894E-001
 33.9570, 5.8685303E-001
 33.9696, 5.8799744E-001
 33.9822, 5.8742523E-001
 33.9948, 5.8715820E-001
 34.0074, 5.8742523E-001
 34.0200, 5.8639526E-001
 34.0326, 5.8815002E-001
 34.0452, 5.8776855E-001
 34.0578, 5.8773041E-001
 34.0704, 5.8811188E-001
 34.0830, 5.8685303E-001
 34.0956, 5.8704376E-001
 34.1082, 5.8715820E-001
 34.1208, 5.8765411E-001
 34.1334, 5.8719635E-001
 34.1460, 5.8845520E-001
 34.1586, 5.8738708E-001
 34.1712, 5.8795929E-001
 34.1838, 5.8692932E-001
 34.1964, 5.8795929E-001
 34.2090, 5.8612823E-001
 34.2216, 5.8708191E-001
 34.2342, 5.8582306E-001
 34.2468, 5.8601379E-001
 34.2594, 5.8620453E-001
 34.2720, 5.8639526E-001
 34.2846, 5.8654785E-001
 34.2972, 5.8670044E-001
 34.3098, 5.8753967E-001
 34.3224, 5.8574677E-001
 34.3350, 5.8582306E-001
 34.3476, 5.8563232E-001
 34.3602, 5.8597565E-001
 34.3728, 5.8563232E-001
 34.3854, 5.8723450E-001
 34.3980, 5.8681488E-001
 34.4106, 5.8631897E-001
 34.4232, 5.8670044E-001
 34.4358, 5.8609009E-001
 34.4484, 5.8727264E-001
 34.4610, 5.8685303E-001
 34.4736, 5.8700562E-001
 34.4862, 5.8616638E-001
 34.4988, 5.8662415E-001
 34.5114, 5.8540344E-001
 34.5240, 5.8593750E-001
 34.5366, 5.8563232E-001
 34.5492, 5.8597565E-001
 34.5618, 5.8742523E-001
 34.5744, 5.8628082E-001
 34.5870, 5.8792114E-001
 34.5996, 5.8696747E-001
 34.6122, 5.8750153E-001
 34.6248, 5.8765411E-001
 34.6374, 5.8815002E-001
 34.6500, 5.8650970E-001
 34.6626, 5.8677673E-001
 34.6752, 5.8666229E-001
 34.6878, 5.8643341E-001
 34.7004, 5.8750153E-001
 34.7130, 5.8738708E-001
 34.7256, 5.8753967E-001
 34.7382, 5.8723450E-001
 34.7508, 5.8673859E-001
 34.7634, 5.8647156E-001
 34.7760, 5.8700562E-001
 34.7886, 5.8700562E-001
 34.8012, 5.8696747E-001
 34.8138, 5.8826447E-001
 34.8264, 5.8639526E-001
 34.8390, 5.8616638E-001
 34.8516, 5.8536530E-001
 34.8642, 5.8738708E-001
 34.8768, 5.8731079E-001
 34.8894, 5.8822632E-001
 34.9020, 5.8746338E-001
 34.9146, 5.8746338E-001
 34.9272, 5.8551788E-001
 34.9398, 5.8681488E-001
 34.9524, 5.8677673E-001
 34.9650, 5.8715820E-001
 34.9776, 5.8818817E-001
 34.9902, 5.8658600E-001
 35.0028, 5.8700562E-001
 35.0154, 5.8643341E-001
 35.0280, 5.8715820E-001
 35.0406, 5.8727264E-001
 35.0532, 5.8792114E-001
 35.0658, 5.8727264E-001
 35.0784, 5.8662415E-001
 35.0910, 5.8715820E-001
 35.1036, 5.8544159E-001
 35.1162, 5.8658600E-001
 35.1288, 5.8628082E-001
 35.1414, 5.8704376E-001
 35.1540, 5.8578491E-001
 35.1666, 5.8601379E-001
 35.1792, 5.8616638E-001
 35.1918, 5.8631897E-001
 35.2044, 5.8609009E-001
 35.2170, 5.8666229E-001
 35.2296, 5.8769226E-001
 35.2422, 5.8574677E-001
 35.2548, 5.8650970E-001
 35.2674, 5.8544159E-001
 35.2800, 5.8616638E-001
 35.2926, 5.8540344E-001
 35.3052, 5.8731079E-001
 35.3178, 5.8544159E-001
 35.3304, 5.8635712E-001
 35.3430, 5.8589935E-001
 35.3556, 5.8555603E-001
 35.3682, 5.8605194E-001
 35.3808, 5.8647156E-001
 35.3934, 5.8692932E-001
 35.4060, 5.8609009E-001
 35.4186, 5.8532715E-001
 35.4312, 5.8532715E-001
 35.4438, 5.8628082E-001
 35.4564, 5.8578491E-001
 35.4690, 5.8666229E-001
 35.4816, 5.8620453E-001
 35.4942, 5.8509827E-001
 35.5068, 5.8563232E-001
 35.5194, 5.8719635E-001
 35.5320, 5.8582306E-001
 35.5446, 5.8635712E-001
 35.5572, 5.8761597E-001
 35.5698, 5.8559418E-001
 35.5824, 5.8578491E-001
 35.5950, 5.8540344E-001
 35.6076, 5.8601379E-001
 35.6202, 5.8734894E-001
 35.6328, 5.8605194E-001
 35.6454, 5.8769226E-001
 35.6580, 5.8551788E-001
 35.6706, 5.8635712E-001
 35.6832, 5.8517456E-001
 35.6958, 5.8586121E-001
 35.7084, 5.8689117E-001
 35.7210, 5.8696747E-001
 35.7336, 5.8574677E-001
 35.7462, 5.8654785E-001
 35.7588, 5.8532715E-001
 35.7714, 5.8544159E-001
 35.7840, 5.8570862E-001
 35.7966, 5.8540344E-001
 35.8092, 5.8624268E-001
 35.8218, 5.8658600E-001
 35.8344, 5.8666229E-001
 35.8470, 5.8582306E-001
 35.8596, 5.8628082E-001
 35.8722, 5.8639526E-001
 35.8848, 5.8624268E-001
 35.8974, 5.8593750E-001
 35.9100, 5.8540344E-001
 35.9226, 5.8776855E-001
 35.9352, 5.8574677E-001
 35.9478, 5.8689117E-001
 35.9604, 5.8605194E-001
 35.9730, 5.8750153E-001
 35.9856, 5.8616638E-001
 35.9982, 5.8662415E-001
 36.0108, 5.8605194E-001
 36.0234, 5.8624268E-001
 36.0360, 5.8647156E-001
 36.0486, 5.8689117E-001
 36.0612, 5.8685303E-001
 36.0738, 5.8582306E-001
 36.0864, 5.8620453E-001
 36.0990, 5.8578491E-001
 36.1116, 5.8650970E-001
 36.1242, 5.8662415E-001
 36.1368, 5.8746338E-001
 36.1494, 5.8666229E-001
 36.1620, 5.8639526E-001
 36.1746, 5.8601379E-001
 36.1872, 5.8547974E-001
 36.1998, 5.8685303E-001
 36.2124, 5.8593750E-001
 36.2250, 5.8715820E-001
 36.2376, 5.8639526E-001
 36.2502, 5.8666229E-001
 36.2628, 5.8559418E-001
 36.2754, 5.8685303E-001
 36.2880, 5.8673859E-001
 36.3006, 5.8654785E-001
 36.3132, 5.8700562E-001
 36.3258, 5.8624268E-001
 36.3384, 5.8654785E-001
 36.3510, 5.8582306E-001
 36.3636, 5.8723450E-001
 36.3762, 5.8624268E-001
 36.3888, 5.8727264E-001
 36.4014, 5.8647156E-001
 36.4140, 5.8662415E-001
 36.4266, 5.8540344E-001
 36.4392, 5.8593750E-001
 36.4518, 5.8620453E-001
 36.4644, 5.8662415E-001
 36.4770, 5.8727264E-001
 36.4896, 5.8586121E-001
 36.5022, 5.8753967E-001
 36.5148, 5.8532715E-001
 36.5274, 5.8563232E-001
 36.5400, 5.8605194E-001
 36.5526, 5.8704376E-001
 36.5652, 5.8662415E-001
 36.5778, 5.8567047E-001
 36.5904, 5.8631897E-001
 36.6030, 5.8563232E-001
 36.6156, 5.8620453E-001
 36.6282, 5.8700562E-001
 36.6408, 5.8731079E-001
 36.6534, 5.8666229E-001
 36.6660, 5.8715820E-001
 36.6786, 5.8570862E-001
 36.6912, 5.8765411E-001
 36.7038, 5.8635712E-001
 36.7164, 5.8666229E-001
 36.7290, 5.8692932E-001
 36.7416, 5.8612823E-001
 36.7542, 5.8631897E-001
 36.7668, 5.8605194E-001
 36.7794, 5.8673859E-001
 36.7920, 5.8628082E-001
 36.8046, 5.8704376E-001
 36.8172, 5.8654785E-001
 36.8298, 5.8593750E-001
 36.8424, 5.8670044E-001
 36.8550, 5.8582306E-001
 36.8676, 5.8647156E-001
 36.8802, 5.8586121E-001
 36.8928, 5.8681488E-001
 36.9054, 5.8586121E-001
 36.9180, 5.8685303E-001
 36.9306, 5.8536530E-001
 36.9432, 5.8727264E-001
 36.9558, 5.8719635E-001
 36.9684, 5.8826447E-001
 36.9810, 5.8734894E-001
 36.9936, 5.8612823E-001
 37.0062, 5.8666229E-001
 37.0188, 5.8521271E-001
 37.0314, 5.8635712E-001
 37.0440, 5.8624268E-001
 37.0566, 5.8670044E-001
 37.0692, 5.8616638E-001
 37.0818, 5.8654785E-001
 37.0944, 5.8555603E-001
 37.1070, 5.8586121E-001
 37.1196, 5.8799744E-001
 37.1322, 5.8647156E-001
 37.1448, 5.8826447E-001
 37.1574, 5.8586121E-001
 37.1700, 5.8643341E-001
 37.1826, 5.8551788E-001
 37.1952, 5.8609009E-001
 37.2078, 5.8589935E-001
 37.2204, 5.8765411E-001
 37.2330, 5.8643341E-001
 37.2456, 5.8689117E-001
 37.2582, 5.8643341E-001
 37.2708, 5.8601379E-001
 37.2834, 5.8658600E-001
 37.2960, 5.8601379E-001
 37.3086, 5.8734894E-001
 37.3212, 5.8601379E-001
 37.3338, 5.8643341E-001
 37.3464, 5.8586121E-001
 37.3590, 5.8612823E-001
 37.3716, 5.8631897E-001
 37.3842, 5.8692932E-001
 37.3968, 5.8784485E-001
 37.4094, 5.8635712E-001
 37.4220, 5.8639526E-001
 37.4346, 5.8536530E-001
 37.4472, 5.8700562E-001
 37.4598, 5.8826447E-001
 37.4724, 5.9024811E-001
 37.4850, 5.8605194E-001
 37.4976, 5.8586121E-001
 37.5102, 5.8631897E-001
 37.5228, 5.8597565E-001
 37.5354, 5.8670044E-001
 37.5480, 5.8692932E-001
 37.5606, 5.8788300E-001
 37.5732, 5.8670044E-001
 37.5858, 5.8700562E-001
 37.5984, 5.8570862E-001
 37.6110, 5.8845520E-001
 37.6236, 5.8788300E-001
 37.6362, 5.8891296E-001
 37.6488, 5.8860779E-001
 37.6614, 5.8887482E-001
 37.6740, 5.8750153E-001
 37.6866, 5.8742523E-001
 37.6992, 5.8849335E-001
 37.7118, 5.8837891E-001
 37.7244, 5.8860779E-001
 37.7370, 5.8628082E-001
 37.7496, 5.8658600E-001
 37.7622, 5.8547974E-001
 37.7748, 5.8673859E-001
 37.7874, 5.8601379E-001
